time,D1_old,D2_old,SB_initiation_strain,average_strain_inside_SB,crss_gp_shear,crss_or,epsilon_p_zz,global_strain,global_stress,inside_sb_region,local_crss_dendrite_core,local_crss_interdendrite,local_damage_dendrite_core,local_damage_interdendrite,local_strain_dendrite_core,local_strain_interdendrite,max_crss_shear,min_crss_shear,residual_ssd_1,sb_initiation_old,slip_resistance_1,slip_resistance_gamma,strain_zz_old,w_back,w_front
39.25056241956,0,0,0,0.039147929718034,383.66721578945,57.088599999089,0.026423334375434,0.040906870807413,671.33640978482,0,153.587485306,227.60557458306,0.042379916464114,0.031236892818664,0.03914895250506,0.039146906931007,383.66721578945,325.9663990251,201.39969907159,0,50.751053758257,170.37242443287,0.01465608158232,5.5720299608466,5.817471185691
39.415948595825,0,0,0,0.039305649216777,383.66721578945,57.088599999089,0.026588500444539,0.041072567901782,671.48061138642,0,153.6204303218,227.64004522896,0.042612680669227,0.031582849068547,0.039308044632787,0.039303253800766,383.66721578945,325.9663990251,201.39969907159,0,50.788052370801,170.40093327473,0.014802197632953,5.5725286867324,5.8189640941431
39.597873389717,0,0,0,0.039477558705369,383.66721578945,57.088599999089,0.026770261951449,0.041254565536097,671.5581350148,0,153.65651512875,227.6776677749,0.04286830064845,0.031963543078252,0.039479178673785,0.039475938736953,383.66721578945,325.9663990251,201.39969907159,0,50.828539686235,170.43212196408,0.01496306283098,5.5730729356406,5.8206003288572
39.797990662998,0,0,0,0.039665797980304,383.66721578945,57.088599999089,0.026970264104654,0.041454603760834,671.70087224595,0,153.69595614712,227.71868257568,0.043150342149932,0.032382400712249,0.039666216910356,0.039665379050252,383.66721578945,325.9663990251,201.39969907159,0,50.87281463046,170.46621463565,0.015140110547152,5.5736720265316,5.8223996490966
39.908055163303,0,0,0,0.039875520057155,383.66721578945,57.088599999089,0.027080182395796,0.041564654216759,671.86111012792,0,153.73922281615,227.76334970336,0.043305001491017,0.032612605074904,0.03987748864963,0.03987355146468,383.66721578945,325.9663990251,201.39969907159,0,50.896997330527,170.50345244362,0.015334948603896,5.5740037827443,5.8233917080449
40.018119663607,0,0,0,0.039989092274048,383.66721578945,57.088599999089,0.027190128014063,0.041674780109753,671.94169030612,0,153.76286154814,227.78762931179,0.043460003910339,0.032842852857376,0.039989991620758,0.039988192927339,383.66721578945,325.9663990251,201.39969907159,0,50.921095482019,170.52376737185,0.01544204433485,5.5743328207237,5.8243815013822
40.139190613943,0,0,0,0.04010485380832,383.66721578945,57.088599999089,0.027311106317466,0.041795849013572,672.02998158467,0,153.78646382682,227.81176362155,0.043630555781913,0.033096183985889,0.040106834342137,0.040102873274503,383.66721578945,325.9663990251,201.39969907159,0,50.947512820233,170.54399680051,0.015549170411999,5.5746946754572,5.8254697695386
40.272368659311,0,0,0,0.040230969914616,383.66721578945,57.088599999089,0.027444227159213,0.041929051101499,672.14422745607,0,153.81236183142,227.83815186235,0.043817991067688,0.033374923441554,0.040233009414956,0.040228930414277,383.66721578945,325.9663990251,201.39969907159,0,50.976462514932,170.56615677406,0.015667048009855,5.5750932950865,5.8266676016955
40.418864509217,0,0,0,0.040369092274241,383.66721578945,57.088599999089,0.027590695863965,0.042075415549799,672.21413183326,0,153.84073269597,227.86698796904,0.044024319086206,0.033681596905045,0.040370571708191,0.04036761284029,383.66721578945,325.9663990251,201.39969907159,0,51.008171295848,170.59042154956,0.015796765880523,5.5755315527762,5.827984046075
40.580009944112,0,0,0,0.040521837965878,383.66721578945,57.088599999089,0.027751915823687,0.042236891152806,672.35321876258,0,153.87183802276,227.89847420279,0.044251531537483,0.03401917718945,0.040523595581939,0.040520080349817,383.66721578945,325.9663990251,201.39969907159,0,51.042900366694,170.61697505224,0.015939500757313,5.5760171563354,5.8294385032522
40.757269922498,0,0,0,0.040690499105838,383.66721578945,57.088599999089,0.027929318188134,0.042414146201429,672.42383539276,0,153.90595081542,227.9328438652,0.044501568466752,0.034390598974156,0.040692381686449,0.040688616525226,383.66721578945,325.9663990251,201.39969907159,0,51.080907344493,170.64602897873,0.016096640681108,5.5765482638296,5.8310331410381
40.952255898722,0,0,0,0.040875356360399,383.66721578945,57.088599999089,0.028124540195072,0.042609191273358,672.55601809557,0,153.94331852861,227.97031029697,0.044775876687437,0.034799288181811,0.040877417403771,0.040873295317026,383.66721578945,325.9663990251,201.39969907159,0,51.122481187721,170.67779073671,0.016269552100018,5.5771318600021,5.8327870076423
41.059498185645,0,0,0,0.041076925663271,383.66721578945,57.088599999089,0.028231831953792,0.042716376361938,672.69453978336,0,153.98412605001,228.01111874726,0.044927011644177,0.035023906012763,0.041077282977304,0.041076568349239,383.66721578945,325.9663990251,201.39969907159,0,51.145192723277,170.71249133114,0.016459853426873,5.5774548435815,5.8337531017531
41.166740472569,0,0,0,0.041190167153905,383.66721578945,57.088599999089,0.028339151145222,0.042823706490276,672.77853940615,0,154.00649373056,228.03330571399,0.04507824002676,0.035248559870258,0.041191986867171,0.041188347440638,383.66721578945,325.9663990251,201.39969907159,0,51.167827423574,170.73142526811,0.016564458528707,5.5777752125991,5.8347174515408
41.284706988184,0,0,0,0.041302309894173,383.66721578945,57.088599999089,0.028457231537337,0.04294161812481,672.86161355962,0,154.02881518275,228.05536091182,0.045244388942878,0.035495722854784,0.041304416350604,0.041300203437743,383.66721578945,325.9663990251,201.39969907159,0,51.192641593731,170.75028111174,0.016669092719687,5.5781288493978,5.8357785581466
41.414470155361,0,0,0,0.041424477944288,383.66721578945,57.088599999089,0.028587155822187,0.043071342670273,672.9590986343,0,154.05327057799,228.0794772116,0.045427082612559,0.035767650376846,0.041425816120187,0.041423139768389,383.66721578945,325.9663990251,201.39969907159,0,51.219836195592,170.7709373827,0.016784222849515,5.5785167147519,5.8369447707735
41.557209639256,0,0,0,0.041559374286837,383.66721578945,57.088599999089,0.02873012553574,0.043214158151496,673.07501027992,0,154.08006929677,228.10583047929,0.045628223962169,0.036066841820331,0.041560364580592,0.041558383993082,383.66721578945,325.9663990251,201.39969907159,0,51.249630532429,170.79355686795,0.016910903612588,5.5789436236946,5.8382285726036
41.714223071541,0,0,0,0.041708565230241,383.66721578945,57.088599999089,0.028887407561017,0.043370836546617,673.14138214473,0,154.10946084959,228.13461044172,0.045849120385623,0.036395889071354,0.041709923148285,0.041707207312197,383.66721578945,325.9663990251,201.39969907159,0,51.28225001602,170.81831629883,0.017050305449842,5.5794104050177,5.8396354242974
41.886937847053,0,0,0,0.041870812608055,383.66721578945,57.088599999089,0.029060558598463,0.043544116421818,673.38086965174,0,154.141624182,228.16600248609,0.046093240659379,0.036758212617213,0.04187132762302,0.04187029759309,383.66721578945,325.9663990251,201.39969907159,0,51.317970915832,170.84539689328,0.017203640213812,5.5799337546313,5.8411984531622
42.076924100117,0,0,0,0.042054014927405,383.66721578945,57.088599999089,0.029251091974663,0.043734133637233,673.33452943685,0,154.17698265434,228.20025690673,0.046361505508643,0.037156867221508,0.042056420083622,0.042051609771188,383.66721578945,325.9663990251,201.39969907159,0,51.357049752739,170.87501972043,0.017372510051818,5.5805022766358,5.8429070784592
42.181416539303,0,0,0,0.042251731764355,383.66721578945,57.088599999089,0.029355810353659,0.043838591103383,673.47434788505,0,154.21567456064,228.23757395235,0.046508893139276,0.037375973727722,0.042253590534331,0.042249872994379,383.66721578945,325.9663990251,201.39969907159,0,51.378402279305,170.90738804027,0.017558352120314,5.5808163931091,5.8438479397294
42.285908978488,0,0,0,0.042360814716475,383.66721578945,57.088599999089,0.029460555918064,0.043943157745664,673.47847243394,0,154.23683621906,228.25786392847,0.046656253105176,0.037595113268737,0.04236272176071,0.04235890767224,383.66721578945,325.9663990251,201.39969907159,0,51.399685060754,170.92505216366,0.017660502933411,5.5811286749301,5.8447876214041
42.400850661592,0,0,0,0.042469663625759,383.66721578945,57.088599999089,0.029575804178152,0.044058068536342,673.63321891821,0,154.25793382329,228.27803451111,0.046818369730915,0.037836209771416,0.042471313671638,0.04246801357988,383.66721578945,325.9663990251,201.39969907159,0,51.423019687677,170.94264563047,0.017762679673359,5.581472625968,5.845821037186
42.527286513006,0,0,0,0.042589566744048,383.66721578945,57.088599999089,0.029702612140262,0.044184492671028,673.72965370487,0,154.28107264035,228.30009219446,0.046996492417493,0.038101451980524,0.042591167494226,0.042587965993869,383.66721578945,325.9663990251,201.39969907159,0,51.448595897,170.96192065092,0.017875111797034,5.5818508653951,5.8469578214213
42.666365949561,0,0,0,0.042720726978671,383.66721578945,57.088599999089,0.029842123245196,0.044323391039086,673.83256388863,0,154.30641868543,228.32419762602,0.047192612593984,0.038393187159699,0.042721579219163,0.042719874738179,383.66721578945,325.9663990251,201.39969907159,0,51.476614970585,170.98302979706,0.017998818290427,5.5822655835415,5.848205929776
42.819353329772,0,0,0,0.0428660071598,383.66721578945,57.088599999089,0.029995688984925,0.044476815552538,673.96721522281,0,154.33421550404,228.35051687212,0.047408446170574,0.038714364370055,0.042867423526562,0.042864590793038,383.66721578945,325.9663990251,201.39969907159,0,51.507312962967,171.00613420159,0.018134899777605,5.5827278756478,5.849588768963
42.987639448005,0,0,0,0.04302634781495,383.66721578945,57.088599999089,0.030164663701077,0.044645118639116,673.97425925556,0,154.36469367767,228.37925558451,0.047645923130204,0.039067721178994,0.043027439132792,0.043025256497107,383.66721578945,325.9663990251,201.39969907159,0,51.540918323518,171.03142222875,0.018284727061671,5.5832322896876,5.8511030015223
43.17275417806,0,0,0,0.043202099862899,383.66721578945,57.088599999089,0.030350596524551,0.044830249289921,674.08383065658,0,154.39808026807,228.41059175694,0.047907309894383,0.039456476910725,0.043203205909184,0.043200993816614,383.66721578945,325.9663990251,201.39969907159,0,51.577687737821,171.05907465984,0.018449599645241,5.5837867070807,5.8527682028202
43.376380381121,0,0,0,0.043395621406538,383.66721578945,57.088599999089,0.030555198095121,0.045033930807131,674.2127748201,0,154.43465085827,228.4447304669,0.048194124558188,0.03988421158107,0.04339692695985,0.043394315853226,383.66721578945,325.9663990251,201.39969907159,0,51.617898191051,171.08929331424,0.018631026163654,5.5843963296974,5.8545999145402
43.488374792805,0,0,0,0.043606772551268,383.66721578945,57.088599999089,0.030667652870827,0.045145909964733,674.34036026818,0,154.47458939343,228.48188734129,0.048352111215173,0.040119309411052,0.043606427761931,0.043607117340606,383.66721578945,325.9663990251,201.39969907159,0,51.639861289481,171.12229511036,0.018830694779635,5.5847330547035,5.8556085144919
43.600369204488,0,0,0,0.043725086082354,383.66721578945,57.088599999089,0.030780141039125,0.045258061523311,674.42584726087,0,154.49646960813,228.50207419144,0.048510129981287,0.040354454578257,0.043726011523146,0.043724160641563,383.66721578945,325.9663990251,201.39969907159,0,51.661748165934,171.1402962636,0.018940457483569,5.5850676693136,5.8566160384534
43.72356305734,0,0,0,0.043842253717228,383.66721578945,57.088599999089,0.030903897150835,0.045381115589317,674.49739056358,0,154.51829210855,228.52213292849,0.048683870900276,0.040613116805392,0.043843131885566,0.043841375548891,383.66721578945,325.9663990251,201.39969907159,0,51.685737360126,171.15822004687,0.019050253553162,5.5854370942233,5.8577237877592
43.859076295477,0,0,0,0.043970486184213,383.66721578945,57.088599999089,0.031040064385666,0.045516588385087,674.59730118991,0,154.54221275347,228.54405177245,0.04887498700153,0.040897679509362,0.043971061282213,0.043969911086213,383.66721578945,325.9663990251,201.39969907159,0,51.712023884896,171.17784891694,0.019171044212705,5.585842088838,5.8589416191485
44.008140857428,0,0,0,0.044111883459227,383.66721578945,57.088599999089,0.031189858878699,0.045665337014598,674.71143649204,0,154.56843169996,228.56798970628,0.049085294503687,0.041210586689572,0.044112308752845,0.044111458165608,383.66721578945,325.9663990251,201.39969907159,0,51.740810490725,171.19933768677,0.019303949169264,5.5862859501224,5.86027797221
44.172111875574,0,0,0,0.044267299420657,383.66721578945,57.088599999089,0.031354634663641,0.045828852528527,674.86480799987,0,154.5971728374,228.59410378088,0.049316250242156,0.041554719511683,0.044268193887541,0.044266404953773,383.66721578945,325.9663990251,201.39969907159,0,51.772318676048,171.22284634453,0.01945012224503,5.5867765977304,5.8617497129016
44.352479995534,0,0,0,0.044437201432167,383.66721578945,57.088599999089,0.031536104072337,0.046010261092481,675.04064534108,0,154.62861340719,228.62257156383,0.049570678786685,0.041933819952175,0.044437245250667,0.044437157613668,383.66721578945,325.9663990251,201.39969907159,0,51.806829191876,171.24854862155,0.019610915275755,5.5873204582059,5.8633820247608
44.550884927491,0,0,0,0.044627289772021,383.66721578945,57.088599999089,0.03173578804297,0.04620870276837,674.95898147094,0,154.66307491358,228.65362448717,0.049850844827903,0.04235089434951,0.044626942648072,0.044627636895969,383.66721578945,325.9663990251,201.39969907159,0,51.844576244364,171.276664529,0.019788059391398,5.5879146245766,5.8651668411869
44.660007640067,0,0,0,0.044835149734782,383.66721578945,57.088599999089,0.031845555076038,0.046317931523572,675.08471583378,0,154.70082464538,228.68742301275,0.050004690046903,0.042580171086827,0.044835159977578,0.044835139491985,383.66721578945,325.9663990251,201.39969907159,0,51.865200204409,171.3073751503,0.019982998378617,5.5882418621771,5.8661494513186
44.769130352643,0,0,0,0.044948970235296,383.66721578945,57.088599999089,0.03195534476585,0.04642712174847,675.1531599248,0,154.7214630932,228.70579038047,0.050158422507628,0.042809479713924,0.044948453413858,0.044949487056733,383.66721578945,325.9663990251,201.39969907159,0,51.885753035416,171.32413122417,0.020090179030219,5.5885686295109,5.8671313600017
44.889165336476,0,0,0,0.045062639540342,383.66721578945,57.088599999089,0.032076142453001,0.046547148702841,675.22327130007,0,154.7420234933,228.72404160766,0.050327889251152,0.043061747096562,0.04506151313832,0.045063765942363,383.66721578945,325.9663990251,201.39969907159,0,51.908284540438,171.34081530833,0.020197388287608,5.5889281519616,5.8682110441787
45.021203818693,0,0,0,0.045189181508966,383.66721578945,57.088599999089,0.03220904662427,0.046679108243129,675.31194326984,0,154.76460896522,228.74399001446,0.05051425990248,0.043339220598874,0.045189027087059,0.045189335930873,383.66721578945,325.9663990251,201.39969907159,0,51.932975471574,171.35909023868,0.020315346214187,5.5893211848361,5.8693958342949
45.166446149132,0,0,0,0.045326887687687,383.66721578945,57.088599999089,0.032355274839942,0.046824282058505,675.44053082708,0,154.78937087839,228.76577410219,0.050719399155631,0.043644450126223,0.045326608163416,0.045327167211958,383.66721578945,325.9663990251,201.39969907159,0,51.960022672765,171.37909800486,0.020445110419128,5.5897539351677,5.8706996275188
45.326212712615,0,0,0,0.045478952922832,383.66721578945,57.088599999089,0.032516091697996,0.046983366160819,675.57523232183,0,154.81652225755,228.78954868577,0.050945496791924,0.043979941659928,0.045478942311401,0.045478963534264,383.66721578945,325.9663990251,201.39969907159,0,51.98962507627,171.40099271353,0.020587881584792,5.5902329007449,5.8721330977098
45.501955932446,0,0,0,0.045646435174988,383.66721578945,57.088599999089,0.032693064422625,0.047159155278047,675.72501767729,0,154.8463233176,228.81546089048,0.051193688572002,0.044349155980844,0.045648235212755,0.045644635137221,383.66721578945,325.9663990251,201.39969907159,0,52.022028567985,171.42492914802,0.020744858632407,5.5907538261323,5.8737087578006
45.69527347426,0,0,0,0.045829301400735,383.66721578945,57.088599999089,0.032887704626828,0.047351725993632,675.92329318694,0,154.87890775194,228.84370338688,0.051466621186478,0.044754927118489,0.045829642846431,0.04582895995504,383.66721578945,325.9663990251,201.39969907159,0,52.05745955425,171.45109742019,0.020917637682526,5.5913318211013,5.8754421770631
45.801598122257,0,0,0,0.046030378137597,383.66721578945,57.088599999089,0.032994826557811,0.047459477632846,676.11042606458,0,154.91455754299,228.87441673469,0.051616837712104,0.044978462888919,0.046031271881287,0.046029484393908,383.66721578945,325.9663990251,201.39969907159,0,52.076844338729,171.47967043743,0.021107594139727,5.5916597264184,5.8764165922155
45.907922770255,0,0,0,0.046144144430116,383.66721578945,57.088599999089,0.033101966409464,0.047565830991669,675.83236041962,0,154.93408329462,228.89114074023,0.051766953272251,0.045201999235276,0.046144295526144,0.046143993334088,383.66721578945,325.9663990251,201.39969907159,0,52.096164140346,171.49528056684,0.021212235228475,5.5919779194742,5.8773729054242
46.024879883053,0,0,0,0.046255031557696,383.66721578945,57.088599999089,0.03321984976915,0.047682806633649,675.89861811976,0,154.9535395249,228.90775699521,0.051932140528295,0.045447887966316,0.046254773931216,0.046255289184176,383.66721578945,325.9663990251,201.39969907159,0,52.117346417704,171.51082518967,0.021316888020491,5.5923266356305,5.8784234754324
46.15353270713,0,0,0,0.046377480313733,383.66721578945,57.088599999089,0.033349556118654,0.047811485736333,675.99526042905,0,154.97488214064,228.92591719124,0.052113727685104,0.045718423659135,0.046377362404702,0.046377598222765,383.66721578945,325.9663990251,201.39969907159,0,52.140563136097,171.52785390374,0.021432020273784,5.5927120332689,5.8795809476869
46.295050813615,0,0,0,0.04651178491391,383.66721578945,57.088599999089,0.03349226568046,0.047952960556976,676.08125811135,0,154.99827117936,228.94575508742,0.052313573604201,0.046015963354995,0.046511053002864,0.046512516824956,383.66721578945,325.9663990251,201.39969907159,0,52.165998754742,171.54650068353,0.021558709229415,5.5931328449829,5.8808506083247
46.450720730748,0,0,0,0.046659850387888,383.66721578945,57.088599999089,0.033649295726049,0.048108684281413,676.2169680549,0,155.02390965659,228.96740295816,0.05253308661946,0.046343335289423,0.046659381124584,0.046660319651193,383.66721578945,325.9663990251,201.39969907159,0,52.193855956528,171.56690817827,0.021698067755899,5.5935927237939,5.8822448294824
46.621957639595,0,0,0,0.046821964086053,383.66721578945,57.088599999089,0.033822125983945,0.048280267402711,676.39166816834,0,155.05196753019,228.99101525226,0.052775405420307,0.046703686639712,0.046820370244935,0.046823557927171,383.66721578945,325.9663990251,201.39969907159,0,52.224358661896,171.58923278069,0.021851424621045,5.5941159199257,5.883797524342
46.810318239326,0,0,0,0.047003647622739,383.66721578945,57.088599999089,0.034012141950669,0.048467584294923,676.2859881254,0,155.08279318638,229.01675925709,0.053040731972139,0.047099635694715,0.047003471914058,0.047003823331419,383.66721578945,325.9663990251,201.39969907159,0,52.257705038351,171.61364610692,0.022020265197414,5.5946681450304,5.8854736507999
47.017514899031,0,0,0,0.0471971555074,383.66721578945,57.088599999089,0.034221407464607,0.048675867998238,676.71328821927,0,155.11640398274,229.04475602539,0.053333956981355,0.047535786555111,0.047194971907097,0.047199339107703,383.66721578945,325.9663990251,201.39969907159,0,52.294200870976,171.64029852048,0.022205844199075,5.5952970103226,5.887352218312
47.131473061868,0,0,0,0.047417774429897,383.66721578945,57.088599999089,0.03433643763945,0.048789820922084,676.48720433447,0,155.15331952526,229.07523565,0.053494985957083,0.047775517125457,0.047417081915468,0.047418466944327,383.66721578945,325.9663990251,201.39969907159,0,52.314136110216,171.66942169793,0.022410305383608,5.5956396476436,5.8883785731761
47.245431224706,0,0,0,0.047536837053317,383.66721578945,57.088599999089,0.034451486828637,0.048903805613674,676.59446548462,0,155.17350251671,229.09178130306,0.053655940679544,0.048015262573989,0.04753581200336,0.047537862103275,383.66721578945,325.9663990251,201.39969907159,0,52.333999093031,171.68530435649,0.022522707620298,5.5959816166113,5.8894044502933
47.370785203827,0,0,0,0.047656016862464,383.66721578945,57.088599999089,0.034578066636185,0.049029115947848,676.65174417663,0,155.19360931126,229.10821121401,0.053833142792626,0.048278989194844,0.047654609628868,0.047657424096059,383.66721578945,325.9663990251,201.39969907159,0,52.355770829407,171.70111415706,0.02263513043202,5.5963566023314,5.8905312980185
47.50867458086,0,0,0,0.047787749262762,383.66721578945,57.088599999089,0.034717337665567,0.04916698442074,676.74626645063,0,155.21567035613,229.1261576949,0.054027941351475,0.048569096585663,0.047786713855795,0.047788784669728,383.66721578945,325.9663990251,201.39969907159,0,52.379626825063,171.71842673572,0.022758821655644,5.5967692487515,5.891771155276
47.660352895597,0,0,0,0.047931808709597,383.66721578945,57.088599999089,0.034870558981353,0.049318498483095,676.84084675227,0,155.23984284445,229.14574690919,0.054242321148268,0.048888157391358,0.04793031154678,0.047933305872414,383.66721578945,325.9663990251,201.39969907159,0,52.405753470893,171.73737668783,0.022894906403855,5.5972194118374,5.893130402736
47.827199041808,0,0,0,0.048090747404622,383.66721578945,57.088599999089,0.035039119387172,0.049485075748081,676.99909213553,0,155.26633342637,229.16710687994,0.054478119033605,0.049239017248753,0.048089555040332,0.048091939768912,383.66721578945,325.9663990251,201.39969907159,0,52.434352395975,171.75810614673,0.023044597703676,5.5977163408468,5.8946267953353
48.010729802639,0,0,0,0.048265180031824,383.66721578945,57.088599999089,0.035224557764468,0.049668300451924,677.16411898548,0,155.29535352668,229.19037643936,0.054737376761212,0.049624977254846,0.048264109123154,0.048266250940495,383.66721578945,325.9663990251,201.39969907159,0,52.465642570141,171.78076790663,0.02320925907925,5.5982627547467,5.8962725574582
48.212613639554,0,0,0,0.048457132853842,383.66721578945,57.088599999089,0.035428776764038,0.049871265347221,677.35136427605,0,155.32711226321,229.21571183321,0.0550228343412,0.050050070466758,0.048455699370739,0.048458566336945,383.66721578945,325.9663990251,201.39969907159,0,52.499893978687,171.80552718871,0.023390439692055,5.598875238003,5.8981028300863
48.323649749857,0,0,0,0.048670266999616,383.66721578945,57.088599999089,0.035541044671474,0.049982365811829,677.12839393329,0,155.36189943774,229.24329238158,0.055179586179685,0.050283759898785,0.04866828370751,0.048672250291722,383.66721578945,325.9663990251,201.39969907159,0,52.518608554892,171.83258569366,0.023590021972773,5.5992084669469,5.8991026618179
48.43468586016,0,0,0,0.048786319162529,383.66721578945,57.088599999089,0.035653333298588,0.050093462260519,677.223636722,0,155.38090702428,229.25826635182,0.055336773475262,0.050517474767972,0.048783770374621,0.048788867950437,383.66721578945,325.9663990251,201.39969907159,0,52.537257781546,171.84734605283,0.023699762023953,5.5995421742794,5.9001029478425
48.556825581493,0,0,0,0.04890441523138,383.66721578945,57.088599999089,0.035776877344231,0.050215603170929,677.28153239647,0,155.39989713728,229.27313878234,0.055509181498186,0.050774555393675,0.048903248644013,0.048905581818747,383.66721578945,325.9663990251,201.39969907159,0,52.557701583356,171.86204074093,0.023809530675567,5.5999048392121,5.9011984582377
48.69117927496,0,0,0,0.049030815136178,383.66721578945,57.088599999089,0.035912805913282,0.050349951812327,677.38745034108,0,155.42067635878,229.28938438084,0.055698731110741,0.051057336392057,0.049027967479328,0.049033662793027,383.66721578945,325.9663990251,201.39969907159,0,52.580104905374,171.8781336996,0.023930292735956,5.6003051935554,5.9024049044294
48.838968337773,0,0,0,0.049171221493413,383.66721578945,57.088599999089,0.036062337181703,0.050497497478914,677.49562927605,0,155.44343521451,229.3071163064,0.055907860730129,0.051368357886488,0.049167863009694,0.049174579977131,383.66721578945,325.9663990251,201.39969907159,0,52.604641906654,171.89575012565,0.024063149846543,5.6007476922063,5.9037326770797
49.001536306868,0,0,0,0.049327730038919,383.66721578945,57.088599999089,0.036226827292433,0.050659737465568,677.59874775095,0,155.46843696101,229.32645338296,0.056137609196646,0.051710379552393,0.049326014169185,0.049329445908654,383.66721578945,325.9663990251,201.39969907159,0,52.631503061873,171.91502179293,0.024209300432525,5.6012303007053,5.9051887254987
49.180361072872,0,0,0,0.049497222828233,383.66721578945,57.088599999089,0.036407736890771,0.05083789333669,677.77408772551,0,155.49580733276,229.34752015265,0.056390413625884,0.052086282063568,0.049494900478986,0.04949954517748,383.66721578945,325.9663990251,201.39969907159,0,52.660888530234,171.93609132939,0.02437006053585,5.6017676087637,5.9067949687838
49.377068315476,0,0,0,0.049684233346778,383.66721578945,57.088599999089,0.036606750592138,0.051034120657178,677.90089393565,0,155.52578469086,229.37044007413,0.056667425778928,0.052499801057209,0.049682674597195,0.049685792096361,383.66721578945,325.9663990251,201.39969907159,0,52.693025490603,171.95910809129,0.024546809828755,5.6023499182321,5.9085546421752
49.485257298909,0,0,0,0.049888052951838,383.66721578945,57.088599999089,0.03671631838543,0.051144081694964,678.15789033311,0,155.55847944621,229.39537015779,0.056820436878606,0.052727574876867,0.049883995465196,0.049892110438479,383.66721578945,325.9663990251,201.39969907159,0,52.71061349289,171.98423973653,0.024741300746044,5.6026841010608,5.9095485912305
49.593446282341,0,0,0,0.050005894464041,383.66721578945,57.088599999089,0.036825901964255,0.05125229975815,677.81137517476,0,155.57643571611,229.40892986993,0.056973664028256,0.052955345977767,0.05000306906362,0.050008719864463,383.66721578945,325.9663990251,201.39969907159,0,52.728141898444,171.99797060079,0.024848430916448,5.6030088852999,5.9105226838488
49.712454164117,0,0,0,0.050120333677494,383.66721578945,57.088599999089,0.036946476206542,0.05137139356084,677.86124271054,0,155.594363081,229.42239458497,0.057141882679962,0.053205928423078,0.05011825404565,0.050122413309339,383.66721578945,325.9663990251,201.39969907159,0,52.74736010547,172.01164144067,0.024955572600306,5.6033642165621,5.9115925779271
49.84336283407,0,0,0,0.05024424373949,383.66721578945,57.088599999089,0.037079126691105,0.051502218304365,677.93653402194,0,155.61399365319,229.43710403919,0.057326995645596,0.053481504665481,0.050240871617187,0.050247615861794,383.66721578945,325.9663990251,201.39969907159,0,52.768421176623,172.02661529697,0.02507346266822,5.6037537217454,5.9127670315716
49.987362371019,0,0,0,0.050381652960658,383.66721578945,57.088599999089,0.037225083928145,0.051646296309231,678.05981804929,0,155.63551336432,229.45315813611,0.057530567447011,0.053784732554853,0.050378530636871,0.050384775284445,383.66721578945,325.9663990251,201.39969907159,0,52.791496130882,172.04300730186,0.02520313929634,5.6041854931439,5.9140632709992
50.145761861663,0,0,0,0.050532892953117,383.66721578945,57.088599999089,0.037385603842864,0.051804100275795,678.12904191819,0,155.65909573538,229.47067322784,0.057754382320015,0.054118048320586,0.050529224671269,0.050536561234965,383.66721578945,325.9663990251,201.39969907159,0,52.816754429564,172.06094509453,0.025345852183607,5.6046568473279,5.9154814489827
50.32000130137,0,0,0,0.050698290388019,383.66721578945,57.088599999089,0.037562157534351,0.051977780297113,678.30442533758,0,155.68491540466,229.48974930888,0.057999971443343,0.054484485269736,0.050694719781336,0.050701860994702,383.66721578945,325.9663990251,201.39969907159,0,52.844391979104,172.08055410783,0.025502769553492,5.6051738144731,5.9170404962558
50.511664685049,0,0,0,0.050879094336455,383.66721578945,57.088599999089,0.037756403378643,0.052169182058633,678.51207670129,0,155.71313062621,229.51050820598,0.058270778123559,0.054887633319467,0.050874254351423,0.050883934321486,383.66721578945,325.9663990251,201.39969907159,0,52.874626744571,172.10197868077,0.025675337373347,5.6057420802245,5.9187571725763
50.722494407096,0,0,0,0.051081604183776,383.66721578945,57.088599999089,0.037970313307066,0.052380962624932,678.70419425849,0,155.74406686384,229.53309312838,0.058569835750329,0.055331561096216,0.051077738960806,0.051085469406747,383.66721578945,325.9663990251,201.39969907159,0,52.907714863517,172.12537961811,0.025865221594363,5.6063802245006,5.9206660002502
50.838450754221,0,0,0,0.051306259776704,383.66721578945,57.088599999089,0.038087965292315,0.052497552422649,678.59090488832,0,155.77805592084,229.55764155733,0.058734254196031,0.05557575633999,0.051303862964012,0.051308656589396,383.66721578945,325.9663990251,201.39969907159,0,52.925798220033,172.15094141406,0.026074358422559,5.606731988837,5.9217173033729
50.954407101347,0,0,0,0.051429094463832,383.66721578945,57.088599999089,0.03820563333587,0.052613533835293,678.46779213232,0,155.79664880714,229.57096017792,0.058898265526286,0.055819942782408,0.051426488366024,0.051431700561641,383.66721578945,325.9663990251,201.39969907159,0,52.943815348741,172.16488522671,0.026189417583606,5.6070798720921,5.9227610751039
51.081959083185,0,0,0,0.051549690119113,383.66721578945,57.088599999089,0.038335096491737,0.052741109430148,678.5201223026,0,155.81513773931,229.58417726576,0.059078669319884,0.056088555117531,0.051545678624143,0.051553701614082,383.66721578945,325.9663990251,201.39969907159,0,52.96356377505,172.17876253103,0.026304492286062,5.6074586308212,5.9239052874021
