0.078758	0.14964	0.31319	0.020424	0.025654
0.078766	0.14963	0.31316	0.020422	0.025659
0.078768	0.14963	0.31315	0.020422	0.02566
0.078771	0.14963	0.31314	0.020421	0.025661
0.078773	0.14963	0.31312	0.02042	0.025663
0.078776	0.14962	0.31311	0.020419	0.025664
0.07878	0.14962	0.31309	0.020419	0.025666
0.078783	0.14962	0.31308	0.020418	0.025668
0.078787	0.14961	0.31306	0.020417	0.02567
0.07879	0.14961	0.31305	0.020416	0.025672
0.078794	0.1496	0.31303	0.020415	0.025674
0.078797	0.1496	0.31302	0.020414	0.025676
0.078799	0.1496	0.31301	0.020414	0.025677
0.078801	0.1496	0.313	0.020413	0.025678
0.078802	0.1496	0.31299	0.020413	0.025678
0.078802	0.1496	0.31299	0.020413	0.025678
0.078801	0.1496	0.313	0.020413	0.025678
0.078799	0.1496	0.31301	0.020414	0.025677
0.078797	0.1496	0.31302	0.020414	0.025676
0.078794	0.1496	0.31303	0.020415	0.025674
0.07879	0.14961	0.31305	0.020416	0.025672
0.078787	0.14961	0.31306	0.020417	0.02567
0.078783	0.14962	0.31308	0.020418	0.025668
0.07878	0.14962	0.31309	0.020419	0.025666
0.078776	0.14962	0.31311	0.020419	0.025664
0.078773	0.14963	0.31312	0.02042	0.025663
0.078771	0.14963	0.31314	0.020421	0.025661
0.078768	0.14963	0.31315	0.020422	0.02566
0.078766	0.14963	0.31316	0.020422	0.025659
0.078758	0.14964	0.31319	0.020424	0.025654
0.078766	0.14963	0.31316	0.020422	0.025659
0.078839	0.14956	0.31283	0.020404	0.025699
0.07887	0.14952	0.31268	0.020396	0.025716
0.078887	0.1495	0.31261	0.020392	0.025725
0.078906	0.14948	0.31252	0.020387	0.025736
0.078927	0.14946	0.31243	0.020382	0.025747
0.078949	0.14944	0.31233	0.020376	0.025759
0.078973	0.14941	0.31222	0.02037	0.025772
0.078997	0.14939	0.31211	0.020364	0.025785
0.079021	0.14936	0.312	0.020358	0.025799
0.079044	0.14933	0.3119	0.020352	0.025811
0.079065	0.14931	0.31181	0.020347	0.025822
0.079082	0.14929	0.31173	0.020343	0.025832
0.079094	0.14928	0.31168	0.02034	0.025838
0.0791	0.14927	0.31165	0.020338	0.025842
0.0791	0.14927	0.31165	0.020338	0.025842
0.079094	0.14928	0.31168	0.02034	0.025838
0.079082	0.14929	0.31173	0.020343	0.025832
0.079065	0.14931	0.31181	0.020347	0.025822
0.079044	0.14933	0.3119	0.020352	0.025811
0.079021	0.14936	0.312	0.020358	0.025799
0.078997	0.14939	0.31211	0.020364	0.025785
0.078973	0.14941	0.31222	0.02037	0.025772
0.078949	0.14944	0.31233	0.020376	0.025759
0.078927	0.14946	0.31243	0.020382	0.025747
0.078906	0.14948	0.31252	0.020387	0.025736
0.078887	0.1495	0.31261	0.020392	0.025725
0.07887	0.14952	0.31268	0.020396	0.025716
0.078839	0.14956	0.31283	0.020404	0.025699
0.078766	0.14963	0.31316	0.020422	0.025659
0.078768	0.14963	0.31315	0.020422	0.02566
0.07887	0.14952	0.31268	0.020396	0.025716
0.079032	0.14935	0.31195	0.020355	0.025804
0.079103	0.14927	0.31163	0.020337	0.025843
0.079151	0.14922	0.31141	0.020325	0.02587
0.079205	0.14916	0.31117	0.020312	0.025899
0.079263	0.1491	0.31091	0.020297	0.025931
0.079325	0.14903	0.31063	0.020282	0.025964
0.079388	0.14897	0.31035	0.020266	0.025999
0.079451	0.1489	0.31006	0.02025	0.026034
0.079511	0.14883	0.30979	0.020235	0.026066
0.079564	0.14878	0.30955	0.020221	0.026096
0.079609	0.14873	0.30935	0.02021	0.02612
0.07964	0.14869	0.30921	0.020202	0.026137
0.079656	0.14868	0.30913	0.020198	0.026146
0.079656	0.14868	0.30913	0.020198	0.026146
0.07964	0.14869	0.30921	0.020202	0.026137
0.079609	0.14873	0.30935	0.02021	0.02612
0.079564	0.14878	0.30955	0.020221	0.026096
0.079511	0.14883	0.30979	0.020235	0.026066
0.079451	0.1489	0.31006	0.02025	0.026034
0.079388	0.14897	0.31035	0.020266	0.025999
0.079325	0.14903	0.31063	0.020282	0.025964
0.079263	0.1491	0.31091	0.020297	0.025931
0.079205	0.14916	0.31117	0.020312	0.025899
0.079151	0.14922	0.31141	0.020325	0.02587
0.079103	0.14927	0.31163	0.020337	0.025843
0.079032	0.14935	0.31195	0.020355	0.025804
0.07887	0.14952	0.31268	0.020396	0.025716
0.078768	0.14963	0.31315	0.020422	0.02566
0.078771	0.14963	0.31314	0.020421	0.025661
0.078887	0.1495	0.31261	0.020392	0.025725
0.079103	0.14927	0.31163	0.020337	0.025843
0.079362	0.14899	0.31046	0.020272	0.025985
0.079487	0.14886	0.3099	0.020241	0.026053
0.079586	0.14875	0.30945	0.020216	0.026108
0.079694	0.14864	0.30896	0.020189	0.026167
0.079808	0.14851	0.30845	0.02016	0.026229
0.079926	0.14839	0.30792	0.02013	0.026294
0.080043	0.14826	0.30739	0.020101	0.026358
